"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1B_IW_SLC__1SDV_20200110T101559_20200110T101627_019753_025598_B813","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19753","127","655","2020-01-10T10:16:27.555420Z","2020-01-10T10:15:59Z","SLC","2020-01-10T10:15:59Z","2020-01-10T10:16:27Z","-19.1097","-71.5356","-18.544666","-70.13456","-17.989767","-72.507874","-20.225174","-70.54892","-19.661848","-72.948067","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200110T101559_20200110T101627_019753_025598_B813.zip","3555.5499420166016","","","0","S1B_IWDV_0654_0661_019753_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200122T101559_20200122T101627_019928_025B2C_294D","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19928","127","655","2020-01-22T10:16:27.152719Z","2020-01-22T10:15:59Z","SLC","2020-01-22T10:15:59Z","2020-01-22T10:16:27Z","-19.1097","-71.5357","-18.544512","-70.134636","-17.989586","-72.507957","-20.225386","-70.549103","-19.662031","-72.948273","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200122T101559_20200122T101627_019928_025B2C_294D.zip","3416.971296310425","","","0","S1B_IWDV_0654_0661_019928_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200203T101558_20200203T101626_020103_0260D4_D19D","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20103","127","655","2020-02-03T10:16:26.832829Z","2020-02-03T10:15:58Z","SLC","2020-02-03T10:15:58Z","2020-02-03T10:16:26Z","-19.1092","-71.5358","-18.544106","-70.134705","-17.989143","-72.508064","-20.22485","-70.549156","-19.661459","-72.948357","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200203T101558_20200203T101626_020103_0260D4_D19D.zip","3600.8934202194214","","","0","S1B_IWDV_0654_0661_020103_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200215T101558_20200215T101626_020278_026676_484E","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20278","127","655","2020-02-15T10:16:26.510387Z","2020-02-15T10:15:58Z","SLC","2020-02-15T10:15:58Z","2020-02-15T10:16:26Z","-19.1102","-71.5365","-18.545151","-70.135406","-17.990166","-72.508736","-20.225895","-70.549873","-19.662481","-72.949059","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200215T101558_20200215T101626_020278_026676_484E.zip","3411.0743675231934","","","0","S1B_IWDV_0654_0661_020278_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200227T101558_20200227T101626_020453_026C16_D525","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20453","127","655","2020-02-27T10:16:26.169911Z","2020-02-27T10:15:58Z","SLC","2020-02-27T10:15:58Z","2020-02-27T10:16:26Z","-19.1099","-71.5353","-18.545017","-70.134262","-17.990063","-72.507668","-20.225393","-70.548599","-19.662012","-72.947845","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200227T101558_20200227T101626_020453_026C16_D525.zip","3636.018825531006","","","0","S1B_IWDV_0654_0661_020453_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200310T101558_20200310T101626_020628_0271A8_A935","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20628","127","655","2020-03-10T10:16:26.344695Z","2020-03-10T10:15:58Z","SLC","2020-03-10T10:15:58Z","2020-03-10T10:16:26Z","-19.1098","-71.5361","-18.54487","-70.135086","-17.98995","-72.508446","-20.225254","-70.549393","-19.661907","-72.948601","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200310T101558_20200310T101626_020628_0271A8_A935.zip","3529.7724466323853","","","0","S1B_IWDV_0654_0661_020628_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200322T101558_20200322T101626_020803_027732_CEFA","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20803","127","655","2020-03-22T10:16:26.513003Z","2020-03-22T10:15:58Z","SLC","2020-03-22T10:15:58Z","2020-03-22T10:16:26Z","-19.1097","-71.536","-18.544729","-70.134979","-17.989807","-72.508324","-20.225115","-70.549286","-19.661766","-72.948471","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200322T101558_20200322T101626_020803_027732_CEFA.zip","3444.2252368927","","","0","S1B_IWDV_0655_0660_020803_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200403T101558_20200403T101630_020978_027CB6_AC18","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20978","127","655","2020-04-03T10:16:30.539418Z","2020-04-03T10:15:58Z","SLC","2020-04-03T10:15:58Z","2020-04-03T10:16:30Z","-19.2252","-71.5502","-18.545418","-70.135124","-17.997347","-72.479843","-20.449162","-70.605209","-19.891642","-72.979095","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200403T101558_20200403T101630_020978_027CB6_AC18.zip","3815.8563194274902","","","0","S1B_IWDV_0655_0661_020978_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200415T101559_20200415T101630_021153_028241_0C8F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","21153","127","655","2020-04-15T10:16:30.949789Z","2020-04-15T10:15:59Z","SLC","2020-04-15T10:15:59Z","2020-04-15T10:16:30Z","-19.2246","-71.5496","-18.544661","-70.134331","-17.996521","-72.479279","-20.448629","-70.604485","-19.891041","-72.978607","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200415T101559_20200415T101630_021153_028241_0C8F.zip","4083.5192108154297","","","0","S1B_IWDV_0654_0661_021153_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200427T101559_20200427T101631_021328_0287C7_3FBC","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","21328","127","655","2020-04-27T10:16:31.491547Z","2020-04-27T10:15:59Z","SLC","2020-04-27T10:15:59Z","2020-04-27T10:16:31Z","-19.2245","-71.5495","-18.544308","-70.134193","-17.996162","-72.47921","-20.448767","-70.604462","-19.891169","-72.978661","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200427T101559_20200427T101631_021328_0287C7_3FBC.zip","4104.283109664917","","","0","S1B_IWDV_0654_0661_021328_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200509T101600_20200509T101632_021503_028D42_FAB6","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","21503","127","655","2020-05-09T10:16:32.072574Z","2020-05-09T10:16:00Z","SLC","2020-05-09T10:16:00Z","2020-05-09T10:16:32Z","-19.2245","-71.5489","-18.544371","-70.133514","-17.996243","-72.478577","-20.448708","-70.603722","-19.891127","-72.977966","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200509T101600_20200509T101632_021503_028D42_FAB6.zip","3910.989640235901","","","0","S1B_IWDV_0654_0661_021503_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200521T101600_20200521T101632_021678_029271_160B","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","21678","127","655","2020-05-21T10:16:32.591646Z","2020-05-21T10:16:00Z","SLC","2020-05-21T10:16:00Z","2020-05-21T10:16:32Z","-19.2246","-71.5484","-18.544596","-70.133057","-17.996475","-72.478104","-20.448811","-70.603226","-19.891239","-72.977455","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200521T101600_20200521T101632_021678_029271_160B.zip","4119.774314880371","","","0","S1B_IWDV_0654_0661_021678_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200602T101601_20200602T101633_021853_0297AB_21FB","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","21853","127","655","2020-06-02T10:16:33.539282Z","2020-06-02T10:16:01Z","SLC","2020-06-02T10:16:01Z","2020-06-02T10:16:33Z","-19.2246","-71.5493","-18.544697","-70.134132","-17.996611","-72.479027","-20.448677","-70.604248","-19.891142","-72.978317","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200602T101601_20200602T101633_021853_0297AB_21FB.zip","4124.194930076599","","","0","S1B_IWDV_0654_0661_021853_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200614T101602_20200614T101634_022028_029CE9_2F1B","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","22028","127","655","2020-06-14T10:16:34.186465Z","2020-06-14T10:16:02Z","SLC","2020-06-14T10:16:02Z","2020-06-14T10:16:34Z","-19.2247","-71.5491","-18.544817","-70.133904","-17.996712","-72.478851","-20.448792","-70.604027","-19.891235","-72.978149","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200614T101602_20200614T101634_022028_029CE9_2F1B.zip","3843.17671585083","","","0","S1B_IWDV_0655_0661_022028_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200626T101603_20200626T101634_022203_02A240_AC0F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","22203","127","655","2020-06-26T10:16:34.787843Z","2020-06-26T10:16:03Z","SLC","2020-06-26T10:16:03Z","2020-06-26T10:16:34Z","-19.2249","-71.549","-18.545168","-70.133766","-17.997055","-72.478699","-20.448772","-70.603806","-19.891209","-72.977913","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200626T101603_20200626T101634_022203_02A240_AC0F.zip","3988.408082008362","","","0","S1B_IWDV_0654_0661_022203_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200708T101603_20200708T101635_022378_02A796_F560","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","22378","127","655","2020-07-08T10:16:35.488566Z","2020-07-08T10:16:03Z","SLC","2020-07-08T10:16:03Z","2020-07-08T10:16:35Z","-19.2246","-71.5487","-18.544624","-70.133446","-17.996546","-72.478348","-20.448606","-70.603554","-19.891077","-72.977631","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200708T101603_20200708T101635_022378_02A796_F560.zip","4220.325031280518","","","0","S1B_IWDV_0654_0661_022378_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200720T101604_20200720T101636_022553_02ACE7_3D62","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","22553","127","655","2020-07-20T10:16:36.150162Z","2020-07-20T10:16:04Z","SLC","2020-07-20T10:16:04Z","2020-07-20T10:16:36Z","-19.2246","-71.5485","-18.544823","-70.133255","-17.99674","-72.478233","-20.448551","-70.603287","-19.89102","-72.97744","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200720T101604_20200720T101636_022553_02ACE7_3D62.zip","4103.714350700378","","","0","S1B_IWDV_0654_0661_022553_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200801T101605_20200801T101637_022728_02B231_C234","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","22728","127","655","2020-08-01T10:16:37.059117Z","2020-08-01T10:16:05Z","SLC","2020-08-01T10:16:05Z","2020-08-01T10:16:37Z","-19.225","-71.5497","-18.545187","-70.134521","-17.997101","-72.479492","-20.448915","-70.604568","-19.891382","-72.978699","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200801T101605_20200801T101637_022728_02B231_C234.zip","3867.491024017334","","","0","S1B_IWDV_0654_0661_022728_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200813T101606_20200813T101637_022903_02B794_2706","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","22903","127","655","2020-08-13T10:16:37.708643Z","2020-08-13T10:16:06Z","SLC","2020-08-13T10:16:06Z","2020-08-13T10:16:37Z","-19.2247","-71.5504","-18.544945","-70.135185","-17.996815","-72.480064","-20.448671","-70.605278","-19.891092","-72.979324","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200813T101606_20200813T101637_022903_02B794_2706.zip","3927.2627000808716","","","0","S1B_IWDV_0654_0661_022903_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200825T101606_20200825T101638_023078_02BD1E_C821","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","23078","127","655","2020-08-25T10:16:38.452354Z","2020-08-25T10:16:06Z","SLC","2020-08-25T10:16:06Z","2020-08-25T10:16:38Z","-19.225","-71.5502","-18.54496","-70.134933","-17.996817","-72.479897","-20.449177","-70.605141","-19.891581","-72.979286","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200825T101606_20200825T101638_023078_02BD1E_C821.zip","4087.244267463684","","","0","S1B_IWDV_0654_0661_023078_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200906T101607_20200906T101638_023253_02C28D_E999","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","23253","127","655","2020-09-06T10:16:38.956317Z","2020-09-06T10:16:07Z","SLC","2020-09-06T10:16:07Z","2020-09-06T10:16:38Z","-19.2252","-71.5494","-18.545553","-70.134171","-17.997433","-72.479218","-20.449024","-70.604172","-19.891457","-72.978378","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200906T101607_20200906T101638_023253_02C28D_E999.zip","4031.711503982544","","","0","S1B_IWDV_0654_0661_023253_127","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200918T101607_20200918T101639_023428_02C811_3F1A","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","23428","127","655","2020-09-18T10:16:39.360038Z","2020-09-18T10:16:07Z","SLC","2020-09-18T10:16:07Z","2020-09-18T10:16:39Z","-19.2258","-71.549","-18.54575","-70.133728","-17.997671","-72.478722","-20.449848","-70.603874","-19.892319","-72.978035","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200918T101607_20200918T101639_023428_02C811_3F1A.zip","3827.5145864486694","","","0","S1B_IWDV_0654_0661_023428_127","","","","","","","","","","",""
